rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,infos,url_immoscout,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher
4.5,112.5,3500,3250,3007,No information,Bern,0,No information,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-bern/7110742,False,False,False,False,False,False,False,False,False
2.5,52.0,1410,1210,3706,Baumgartenweg 10,Leissigen,0,Das kleine aber feine Dorf Leissigen ist zwischen Interlaken und Spiez gelegen. Das einstige Fischerdorf ist in eine sanfte Bucht eingebettet und verzaubert mit traumhaften Aussichten über Wiesen und Wälder den Thunersee und die umliegenden Berge.Die Liegenschaft Baumgartenweg 10 befindet sich an leicht erhöhter Wohnlage über der Bucht von Leissigen. Der Thunersee mit Strandbad und Schiffländte der Bahnhof und die Bushaltestelle sowie Einkaufsmöglichkeiten sind in wenigen Geh- und Fahrminuten erreichbar.,https://www.immoscout24.ch/de/d/wohnung-mieten-leissigen/7110637,True,False,False,False,False,False,False,False,False
5.0,150.0,2400,2000,2543,Lerchenweg 18,Lengnau BE,0,Un grand et bel appartement ouvert sur la verdurepartie de la pélouse privée environ 30m2un economattransport plublic et école à proximitéPlace de jeuxCoin barbecue,https://www.immoscout24.ch/de/d/wohnung-mieten-lengnau-be/7108989,False,False,True,False,False,False,False,False,False
1.0,50.0,990,872,2520,Grand-Rue 10,La Neuveville,0,Situe à proximité de toute commodité dans un sympathique village au bord du lac d Bienne  entre Neuchâtel et Bienne a 2 min des CFF Joli studio de 50 m2 a louer meuble ou nonCachet  carrelage au sol  belle cuisine entièrement aménagée poêle a pellets  chauffage individuelSalle de bain avec machine a laver et doucheLe studio est situe en bordure de route  porte fenêtre isolant ( on n'entend pas le bruit de la route)Si loue meuble + 100 frs/ moisLes pellets de chauffage sont aCharge du locataire,https://www.immoscout24.ch/de/d/wohnung-mieten-la-neuveville/7108964,False,True,False,False,False,False,False,False,False
2.0,25.0,1520,1300,3011,Schauplatzgasse 29,Bern,0,Français : Idéalement situé à 100 mètre de la gare de Berne à proximité de tous les commerces nécessaires et des centres commerciaux cinémas restaurant bars etc ... L'appartement est meublé et se compose comme suit : 1 chambre / pièce à vivre une cuisine ouverte sur le séjour équipée -(plaques en céramique four hotte frigo avec congélateur)- une grande armoire ainsi que divers rangements une douche / salle de bain une toilette séparée une terrasse accessible sur le toit de l'immeuble.Deutsch: Ideal gelegen 100 Meter vom Bahnhof Bern entfernt in der Nähe von allen notwendigen Geschäften und Einkaufszentren Kinos Restaurant Bars etc ... Die Wohnung ist möbliert und setzt sich wie folgt zusammen: 1 Schlafzimmer / Wohnraum eine zum Wohnzimmer hin offene voll ausgestattete Küche -(Keramikplatten Backofen Dunstabzugshaube Kühlschrank mit Gefrierfach)- ein großer Kleiderschrank sowie diverse Ablagemöglichkeiten eine Dusche / Bad eine separate Toilette eine begehbare Terrasse auf dem Dach des Gebäudes.English: Ideally located 100 meters from the train station of Bern close to all necessary shops and shopping centres cinemas restaurants bars etc ... The flat is furnished and consists of the following: 1 bedroom/living room an open kitchen (ceramic hob oven extractor fan fridge with freezer) a large wardrobe and various storage units a shower/bathroom a separate toilet an accessible roof terrace.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7108924,True,False,True,False,False,True,False,False,False
4.5,124.0,3050,2800,3600,Mönchstrasse 4b,Thun,0,L’appartement de 45 pièces baigné de lumière est situé juste à côté de la gare de Thoune.L’appartement est construit selon le standard de la propriété dispose de deux salles de bains d’une immense cuisine et d’un beau balcon avec beaucoup de soleil.L’appartement se trouve au deuxième étage.,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7108863,True,True,True,False,False,False,False,False,False
3.5,87.5,1160,960,4950,Bergstrasse 8a,Huttwil,0,Suchen Sie ein neues zu Hause im gemütlichen Huttwil?Wir vermieten eine 3.5 ZimmerwohnungDie Wohnung bietet Ihnen folgendes:helle und grosszügige Zimmerpraktische Bodenbelägepraktische KücheEinkaufen & öffentliche Verkehrsmittel in unmittelbarer NäheWIR FREUEN UNS AUF IHREN ANRUF! Ein Besuch lohnt sich.,https://www.immoscout24.ch/de/d/wohnung-mieten-huttwil/7107758,True,False,False,True,False,False,False,False,False
2.0,50.0,910,760,3422,Lindenhof 3,Kirchberg BE,0,Per 01.08.2022 oder nach Vereinbarung vermieten wir eine grosszügige 2-Zimmerwohnung mit folgenden Eigenschaften:Küche mit Geschirrspüler und GlaskeramikfeldBadezimmer mit BodenplattenParkettboden im Wohn- und Schlafbereichschöner Balkon zum verweilenDas Naherholungsgebiet an der Emme liegt nur 3 Gehminuten entfernt.Einstellhallenplätze können für CHF 90.00 dazugemietet werden.Zögern Sie nicht und vereinbaren Sie noch heute einen Termin. Wir freuen uns auf Sie!*Die Fotos stammen von einer Vergleichbaren Wohnung*,https://www.immoscout24.ch/de/d/wohnung-mieten-kirchberg-be/7107491,True,True,False,True,False,False,False,False,False
3.5,66.0,790,590,2740,Ch. des Fauvettes 1,Moutier,0,L'opportunité! Lors de la signature d'un bail le premier mois est gratuit!Au Chemin des Fauvettes 15 dans un quartier calme et ensoleillé appartement très attractif et spacieux de 35 pièces au 1ère étage :entrée avec armoires muralessalon / salle à manger ouvertegrandes chambres avec parquetcuisine avec de nombreux placards et grand plan de travail nouveauxlave-vaisselle et four avec vitrocéramiqueservice de bus devant l'immeuble pour le centre-ville et la gareAppartements similaires à louer à d'autres étages pour le même loyerPour prendre rendez-vous contactez Mme Froidevaux au 079 670 14 89.Nous nous réjouissons de votre candidature.,https://www.immoscout24.ch/de/d/wohnung-mieten-moutier/7107433,True,False,True,True,False,False,False,False,False
4.5,84.0,1700,1460,3072,Mitteldorfstrasse 41,Ostermundigen,1970,Wir vermieten per 01. August 2022 oder nach Vereinbarung eine 4.5-Zimmerwohnung im 1. Obergeschoss. Die Wohnung verfügt über:Küche mit Plattenboden und GranitabdeckungBadezimmer mit Plattenboden und WandplattenPlattenboden ebenfalls im KorridorParkett in Wohn- Schlaf- und KinderzimmernEinbauschrankeinen Balkonein Estrich- und Kellerabteil84 m2 WohnflächeDie nächsten ÖV-Stationen befinden sich nicht weit von der Liegenschaft entfernt. Einkaufsmöglichkeiten befinden sich ebenfalls in der Nähe.Haben wir Ihr Interesse geweckt? Dann dürfen Sie sich gerne bei uns für einen unverbindlichen Besichtigungstermin melden.Bewerben Sie sich nach der Besichtigung online unter www.immobilien.vfischer.ch/online-service/wohnungsbewerbung,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/7103374,True,False,False,False,False,False,False,False,False
3.0,70.0,1890,1720,3014,Parkstrasse 29,Bern,2018,Toplage im Breitenrain3 - ZimmerwohnungHelle Wohnung an bester Lage in Bern mit grosser begehbarer Dusche offener Küche zum Wohn und Esszimmer und viel Stauraum wird ab 01.06.2022 vermietet.Die Wohnung verfügt über einen sonnigen Balkon mit südlicher Ausrichtung.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7103326,True,True,False,False,False,False,False,False,True
3.5,100.0,2200,1900,3800,No information,Unterseen,0,Kopieren Sie diesen Link in Ihre URL um einen virtuellen 3D-Rundgang durch das Objekt zu machen: https://youtu.be/hZGkvePNyUMBESCHREIBUNG DES OBJEKTS :Wunderschönes renoviertes 35-Zimmer-Haus mit einer Wohnfläche von 100 m2 in Untersee Hauptstrasse 22.Das Haus ist auf 3 Ebenen verteilt und ist wie folgt aufgebaut:Das Untergeschoss besteht aus einem geheiztem Zimmer mit Zugang zu einem Keller.Das Hochparterre besteht aus einem Eingangsbereich einem hellen Wohn/-Esszimmer einer offenen voll ausgestatteten Küche sowie einem Gäste WC.Der erste Stock besteht aus zwei Zimmern einem Badezimmer und einem Balkon.Mehrere Kelle ein Fahrradraum und ein Baselraum vervollständigen diese Immobilie.Zudem kommt das mit einer eignen Waschküche.Das Haus hat eine zentrale Lage und in der nähe von Einkaufsmöglichkeiten Autobahn öffentlichen Verkehrsmitteln Stadtzentrum und dem Seeufer.Haustiere sind erlaubt.Ausserdem verfügt das Haus über eine Terrasse mit Grill.Miete ohne Nebenkosten: CHF 1'900.-Nebenkosten : CHF 300.-Es hat keine Parkplätze bei diesem Haus jedoch kann ein Parkplatz im Coop Parkhaus (ca. 100m) für 118.- pro Monat permanent gemietet werden oder es kann auch eine Parkkarte bei der Gemeinde erworben werden.Ab 15.05.2022 oder nach Vereinbarung verfügbar.Sie sind Mieter der vorzeitig kündigt oder Eigentümer auf der Suche nach einem solventen Mieter?Sie können sich auf unser Netzwerk und unsere Erfahrung verlassen um so schnell wie möglich aus Ihren Verpflichtungen entlassen zu werden. Für weitere Informationen kontaktieren Sie uns bitte unter info@lcr-immo.ch.Sie haben Ihre ideale Wohnung noch nicht gefunden? Wir laden Sie ein alle unsere Angebote auf www.lcr-immo.ch zu finden. Sparen Sie Zeit indem Sie sich unsere virtuellen 3D-Touren anschauen!Bei LCR verlangen wir keine Maklergebühren wenn Sie sich für eines unserer Objekte bewerben. Wir übernehmen auch die strenge Nachverfolgung bei der Regie.,https://www.immoscout24.ch/de/d/einfamilienhaus-mieten-unterseen/7101870,True,True,False,True,False,False,False,False,False
3.0,69.0,1180,1000,3604,Buchholzstrasse 6,Thun,1963,Wir vermieten per 1.6.2022 oder nach Vereinbarung folgende Wohnung mit diesen Vorzügen:zweckmässige Küche und Badezimmergrosszügiges Wohnzimmersonniger Balkonseparates KellerabteilEinstellhallenplätze oder Abstellplätze können dazu gemietet werdenÖV in unmittelbarer Nähediverse Einkaufsmöglichkeiten nur wenige Meter entferntDie Fotos sind Beispielbilder und können von dieser Wohnung leicht abweichen.Haben wir Ihr Interesse geweckt? Gerne können Sie die Wohnung an folgendem Datum besichtigen:Freitag 27.05.2022 von 10.0012.00 UhrKlingeln Sie bitte bei Herr Calderone.Die Bilder sind Beispielbilder und können vom Original abweichen.,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7101800,True,True,False,False,False,False,False,False,False
3.0,75.0,1180,980,3294,Hauptgasse 33,Büren an der Aare,0,Wir vermieten ab 1. August 2022 oder nach Vereinbarung diese heimelige 3 Zimmer Wohnung in Büren a. AareDie Wohnung bietet Ihnen:Geschlossene Küche mit Geschirrspüler Dampfabzug etc.Badezimmer mit BadewanneBalkonLaminatböden* keine Parkmöglichkeiten (nur blaue Zone)An der Aare befindet sich zwischen Biel und Solothurn die Gemeinde Büren an der Aare. Sanft fügt sich der Ort mit der Altstadt und der Holzbrücke in die Landschaft ein und gilt als Schmuckstück unter den bernischen Landstädtchen.Sie sind interessiert? Dann melden Sie sich bei uns für einen Besichtigungstermin.,https://www.immoscout24.ch/de/d/wohnung-mieten-bueren-an-der-aare/7101609,True,False,False,False,False,False,False,False,False
3.5,92.0,2260,1890,3052,Höheweg  5,Zollikofen,0,Wir vermieten per 01. August 2022 oder nach Vereinbarung eine 3.5-Zimmer-Wohnung in der Schäferhöhe in Zollikofen.Die Wohnung bietet folgendes:Parkett- und Plattenbodenbelägeoffene Küche mit Kochinsel Induktionsglaskeramik und GeschirrspülerBadezimmer mit begehbarer Duscheseparates WCeigener WaschturmEinbauschränke und Garderobe im EntréeGemütliche Loggia zum VerweilenKellerabteilLiftStrom der Wohnung ist in den Nebenkosten inklusive.Einen Einstellhallenplatz kann für monatlich CHF 130.00 dazugemietet werden.Die Bilder entsprechen dem Standard und zeigen nicht die genau verfügbare Wohnung.Wir freuen uns auf Ihre Kontaktaufnahme!,https://www.immoscout24.ch/de/d/wohnung-mieten-zollikofen/7101432,True,True,True,False,False,True,False,False,False
3.5,87.5,1390,1200,3018,Mädergutstrasse 27,Bern,1970,Wir vermieten im kinderfreundlichen Kleefeld eine grosszügige 3.5-Zimmerwohnung:Ganze Wohnung mit ParkettbodenOffene Küche mit Essplatz2 BalkoneBadzimmer und separates WCReduitKellerAuf Wunsch Einstellhallenplatz erhältlich (CHF 65.00/Monat)Rufen Sie uns für weitere Auskünfte oder zur Vereinbarung eines Besichtigungstermins an.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7101238,True,True,True,False,False,False,False,False,False
4.5,75.0,1310,1120,3177,Weiermattweg 7,Laupen BE,0,Per 1. Juli 2022 oder nach Vereinbarung vermieten wir diese 4.5-Zimmerwohnung im 2. Stock links (ohne Lift) in Laupen.Die Wohnung ist wie folgt ausgestattet:Küche und Bad mit PVC BodenbelagKorridor/Schlafzimmer/Kinderzimmer TeppichbodenPraktische EinbauschränkeBalkonKeller- sowie EstrichabteilFotos stammen nicht von dieser Wohnung. Zeigen jedoch den Ausbaustandard.Eine Garagenbox kann für Fr. 110.- dazu gemietet werden.Das Mehrfamilienhaus befindet sich an ruhiger Lage. Das Zentrum die Einkaufsmöglichkeiten das Schwimmbad das Naherholungsgebiet und der Bahnhof Laupen sind innert wenigen Minuten zu Fuss erreichbar.Wir freuen uns auf Ihre Kontaktaufnahme!,https://www.immoscout24.ch/de/d/wohnung-mieten-laupen-be/7101199,True,True,False,True,False,False,False,False,False
1.0,25.0,670,550,3084,Funkstrasse 102,Wabern,1975,"Die Liegenschaft liegt an ruhiger Lage zwischen dem Gurten und der Aare. Die S-Bahn-Station ""Wabern"" und die Tramhaltestelle ""Sandrain"" sowie diverse Einkaufsmöglichkeiten sind bequem zu Fuss erreichbar. Falls ein Auto vorhanden ist muss ein Einstellplatz dazu gemietet werden.Die praktische 1-Zimmer-Wohnung verfügt über:KochnischeLaminatbodenEinbauschränkeBade mit WanneKellerabteilDie Wohnung ist nur befristet bis am 31. März 2024 zu vermieten.Haben wir Ihr Interesse geweckt? Dann können Sie sich via Kontaktformular bei uns melden melden. Wir freuen uns auf Ihre Kontaktaufnahme!",https://www.immoscout24.ch/de/d/wohnung-mieten-wabern/7101019,False,False,True,False,False,False,False,False,False
4.5,112.5,1450,1150,3427,J. Hochstrasserweg 31/31a/35,Utzenstorf,0,Wir vermieten ab 1. August 2022 oder nach Vereinbarung eine grosszügige 4.5-Zimmerwohnung im Hochparterre ideal für eine Familie oder für eine Wohngemeinschaft.Die Wohnung bietet Ihnen folgende Vorzüge:Zimmer mit Parkett und PlattenbödenBalkon mit Abendsonnegrosse Küche mit Glaskeramikkochfeldern grosser Kühlschrank Geschirrspüler und Platz für EsstischBad mit Badewanne und Toiletteseparate Toilettepraktische EinbauschränkeKeller- und EstrichabteilSpielplatz im RasenEin Aussenparkplatz oder Garage kann für Fr. 50.00 oder Fr. 90.00 dazugemietet werden (sofern verfügbar).Es würde uns freuen Sie bei einer unverbindlichen Besichtigung begrüssen zu dürfen.HInweis. Die Bilder entstammen nicht der Originalwohnung.Die Gemeinde ist verkehrsmässig gut erschlossen. Der nächste Anschluss an die Autobahn A1 (Bern-Zürich) befindet sich rund 7 km vom Ortskern entfernt.Vom Bahnhof Utzenstorf bestehen Direktverbindungen nach Burgdorf-Bern (ohne Umsteigen) sowie Solothurn.www.utzenstorf.chwww.bls.chwww.be.ch,https://www.immoscout24.ch/de/d/wohnung-mieten-utzenstorf/7100927,True,False,False,True,False,False,False,False,False
3.5,80.0,1500,1350,3600,Obere Hauptgasse 46,Thun,2018,Altstadtwohnung 2018 frisch renoviert. Hohe Räume; sehr geräumiger heller offener Wohn- und Essbereich mit Cheminée. Einbauküche mit Kochinsel und Bartheke; eigene Waschmaschine.,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7099762,False,False,False,False,False,False,False,True,True
4.5,76.0,1350,1080,4900,Thunstettenstrasse 44,Langenthal,0,Per 01.08.2022 vermieten wir diese schöne und grosszügige 4.5-Zimmerwohnung.Die Wohnung bietet Ihnen folgende Annehmlichkeiten:Wohn- und Schlafzimmer mit ParkettbodenNasszellen mit pflegeleichtem PlattenbodenKüche mit Glaskeramikherd Backofen Geschirrspüler und viel Stauraum für Ihre KüchenutensilienBadezimmer mit WC Lavabo Spiegelschrank Badewanne und TageslichtSeparates Gästebad mit WC Lavabo und SpiegelschrankEingangsbereich mit praktischer GarderobeSonniger Balkon zum VerweilenEigenes Kellerabteil im UntergeschossWaschküche und Trockenraum zur MitnutzungDie Haustierhaltung ist in dieser Liegenschaft erlaubt.Bei Bedarf kann ein Einstellplatz für CHF 100.00 pro Monat dazu gemietet werden.Umgebung:Diverse Einkaufsmöglichkeiten befinden sich in unmittelbarer NäheVielseitige Angebote für Familien Paare und Singles runden die nahezu perfekte Lage hinsichtlich Infrastruktur in fast allen Bereichen abSehr gute Anschlüsse an den öffentlichen VerkehrBitte beachten Sie dass die Bilder als Referenzbilder dienen und vom Original abweichen können.Haben wir Ihr Interesse geweckt? Für einen Besichtigungstermin kontaktieren Sie uns bitte schriftlich über das Kontaktformular. Wir freuen uns auf Ihre Anfrage.,https://www.immoscout24.ch/de/d/wohnung-mieten-langenthal/7099613,True,False,False,False,False,False,False,False,False
3.5,66.0,1150,920,4538,Gerbeweg 15,Oberbipp,1983,Sonnige Lage - nähe öV und Einkaufsmöglichkeiten - ca. 7 Minuten zum BahnhofLaminatböden in Wohnzimmer Kinderzimmer Schlafzimmer und Korridor - Plattenböden in Küche und Badezimmer - Keller - und Estrichabteil - Wandschrank - Balkon.Eine Garage kann für CHF100.00/Mt. dazu gemietet werden.,https://www.immoscout24.ch/de/d/wohnung-mieten-oberbipp/7098569,True,True,False,False,False,False,False,False,False
2.5,62.5,1060,890,2504,Gottstattstrasse 59,Biel/Bienne,2022,Nous louons dès le 1er mai 2022 ou à convention un appartement de 2.5 pièces à la Rue de Gottstatt 59 à Bienne:Wir vermieten per 1.Mai 2022 oder nach Vereinbarung eine 2.5-Zi-Wohnung an der Gottstattstrasse 59 in Biel:nouveau sol dans les chambres / neuer Parkettboden in den Zimmernmoderne cuisine avec l-v / moderne Küche mit GSbalcon / Balkonsalle de bain avec baignoire / modernes Bad mit Badewanneneu gestrichen 2022 / nouvelle peinture 2022place de parc ou garage disponible / Parkplätze oder Garagenbox vorhandenLoyer CHF 890.-- + CHF 170.-- charges comme acompteMZ CHF 890.-- + HK/NK akonto CHF 170.--,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7098498,True,False,True,True,False,False,False,False,True
